id	name	rawTweet	postTweet	label	mentions	hashtags
7	Kinda	"Naw fags can't get married in England.. they get civil partnerships or some shit like that. Still giving them too much.  I've been tired of this long ago and can't be bothered to reply anymore. Here's my final say.  You have no morals - because you're gay. Ok you may have some morals but not when it comes to this.  Your ethics differ - because you think it's ok to be gay.  There is no denying what I say about gays is true.  They're feminine (in general)  It's disgusting  You're not born gay  It's wrong.  You're gay. And a paedophile.  Anything else I can't remember and cna't be bothered to remember. End of story. Have fun watching 4year olds being raped by 60year olds.
"	4year 60year ago anymore born bothered bothered civil cna denying differ disgusting end england ethics fags feminine final fun gay gay gay gay gays general giving in long married morals morals much naw olds olds paedophile partnerships raped remember remember reply say shit story that this tired true watching wrong	1	[]	[]
3	ricedaragh	"I've been tired of this long ago and can't be bothered to reply anymore.   Then why bother now? If only to have the last say.   You have no morals - because you're gay. OK you may have some morals but not when it comes to this.   Mate I am not Gay and I do have morals especially when it comes to this. Just because I agree with that Gay people should be allowed to marry does not make me Gay, I am married to a women are you?   Your ethics differ - because you think it's OK to be gay   Well, if this isn't stating the obvious.   It's disgusting   This is only to you.   You're not born gay   Yes you are, it is quite a detailed answer but if you would like I could go in to it.   It's wrong.   To you, this does not make it undeniably true.   You're gay. And a paedophile.   No I am not, are you trying to insult me, because coming from you after your tirade of bullshit it is not even in the slightest bit annoying.   Have fun watching 4year olds being raped by 60year olds.   It takes a sick mind to come up with this sort of scenario you may need help.  It is also quite telling of the validity of your arguement that you would drop so low to finish off.
"	4year 60year ago agree allowed annoying answer anymore are arguement bit born bother bothered bullshit coming detailed differ disgusting drop ethics finish fun gay gay gay gay gay gay gay help insult it long low make make married marry mate me mind morals morals morals not now obvious off olds olds paedophile people raped reply say scenario sick slightest sort stating takes telling this this tirade tired true undeniably validity watching well women wrong you you you	2	[]	[]
6	TERMINATOR	"Then I pity you.   Emotional sentiment is overrated.   Emotions are not illogical to those that have them   They matter to those who have them, but they often blind their judgment.   Rights are natural.   Rights are a human construct, and thus are unnatural.   Your Hobbesian   Hobbes? Was he the writer of Leviathon?   quickly leads to chaos and warfare.    Was the chaos and warfare of the middle ages caused by a lack of human rights? Or rather by overbearing monarchs?   Laws exist to promote peace and order.   How does homosexuality promote peace and order? Greece, Rome - all the homosexual 'hotspots' throughout history have fallen.
"	ages blind caused chaos chaos construct emotional emotions exist fallen greece history hobbes hobbesian homosexual homosexuality hotspots human human illogical judgment lack laws leads leviathon matter middle monarchs natural order order overbearing overrated peace peace pity promote promote quickly rights rights rights rome sentiment them unnatural warfare warfare writer you	1	[]	[]
9	cwmdulais	"morals are completely opinionated, what may seem strang to you is normal to others.  ""Lol you being serious?""  not all religions condem gays  ""I need to come up with a new accurate word to describe you queers""  how about right?
"	accurate completely condem describe gays lol morals normal opinionated others queers religions right serious strang word	2	[]	[]
7	Kinda	"not all religions condem gays   Wow that's a first.  Well technically it's not a first but you get the idea.  You're a retard.
"	condem first gays idea religions retard technically wow	1	[]	[]
9	cwmdulais	"ahh so instead of coming with a intelligent rebuttal you just resort to name calling, well done. to name a few religions that don't condemn gays, Buddhists don't, some sects of Hinduism doesn't, Scientology doesn't, a lot of pagans don't, FSM doesn't, neither does tarvuism. you have to understand not everyone is as closed minded as you.
"	ahh buddhists calling closed coming condemn doesn doesn doesn don don done fsm gays hinduism intelligent lot minded pagans rebuttal religions resort scientology sects tarvuism understand you	2	[]	[]
7	Kinda	"FSM? Tarvuism? SCIENTOLOGY??  They're not religions. Maybe tarvuism but who the fuck cares right?  Buddhism and Hinduism condemn homosexuality. No illicit sex/sexual behaviour. End of.  I woudn't mind taking a tolerant approach if they kept it in the background. Shagging in public mens toilets. Not on tv and cinema and public and schools and constantly in your face about how what they do is ok. They keep it hidden.. I keep my mouth shut.   you have to understand not everyone is as closed minded as you.   No I'm a man. That's the difference. You're liberals or kids. Until you dicksucks become men, you wouldn't understand this shit either.
"	approach background behaviour buddhism cares cinema closed condemn constantly dicksucks difference either end face fsm fuck hidden hinduism homosexuality illicit kids liberals man men mens mind minded mouth of ok public public religions right schools scientology sex sexual shagging shit shut taking tarvuism tarvuism toilets tolerant tv understand understand woudn you	1	[]	[]
9	cwmdulais	"to me mate, all religions are just as silly as the last,  cause you know, thats a great mentality to impose on people  what your doing is wrong, your a abomination.   this can lead to mental stress and denial, since homosexuality is not a choice (backed by a thing called science). and i didn't know ""being a man"" required the ability to completely shut off logical arguments and refuse to think that you could possibly be wrong.
"	ability abomination arguments backed being called choice completely denial great homosexuality impose know last lead logical man mate mental mentality people possibly refuse religions required science shut silly stress thing wrong wrong	2	[]	[]
7	Kinda	"MAYBE being gay isn't a choice.  But you don't have to live a homosexual lifestyle.  But you're not born gay. Aslong as that remains true then maybe we can do something to cure the disease/sickness/disorder.  No being a man is a lot of things but one of them is definately to be straight. There are extreme and I mean EXTREME and by that i mean  EXTREME!!  exceptions where a faggot can be considered a man... but in general the rulse stands.
"	aslong born choice considered cure definately disease disorder exceptions extreme extreme extreme faggot gay gay general homosexual lifestyle live lot man man remains rulse sickness stands straight things true	1	[]	[]
9	cwmdulais	"""maybe""? even though there is tones of scientific evidence that shows it isn't a choice, and that it isn't a disease/ sickness / disorder (watch the video that Atlanta Esq posted near the top) your going to go with ""maybe"". and when a very large majority of the scientific community say being gay isn't a choice, and back it up with their ""silly"" facts, their probably more right then you when your argument is piratically ""cause I'm right""
"	argument atlanta back cause choice choice community disease disorder esq evidence facts gay large majority maybe maybe piratically posted right scientific scientific shows sickness silly tones top video watch	2	[]	[]
7	Kinda	"Well IF science 'says' that your fate is decided at birth then I'm going to say it how it is.  Bullshit.  Science only points to an increase likelyhood of being gay. Never 100% definately going to be a cocksucker. A lot of the general 'science' is flawed and sometimes doesn't even give cause.  Sexuality isn't predetermined at birth. Anybody who says so is just trying to give gays a free pass. We should start doing that with criminals. Ohh wait they are.....
"	100 are birth birth bullshit cause cocksucker criminals decided definately fate flawed free gay gays general give give increase is likelyhood lot ohh pass points predetermined says science science science sexuality start wait	1	[]	[]
9	cwmdulais	"so even tough there is tones of scientific evidence to back my theory's up, you calling BS on the grounds of ""i don't agree so I'm going to ignore it without a shred of evidence to back me up""?
"	agree back back bs calling evidence evidence grounds ignore scientific shred theory tones tough up up	2	[]	[]
7	Kinda	"so even tough there is tones of scientific evidence to back my theory's up  Where are your links?  I've already had tons of links posted to me several hundred times on this site and have disputed them all. Your just another faggot on the block who's trying to prove another point. Lay out YOUR evidence and I'll piss all over it. That's the drill.
"	all back block disputed drill evidence evidence faggot hundred it lay links links piss point posted prove scientific site theory times tones tons tough	1	[]	[]
5	AtlantaEsq	"Rights are a human construct, and thus are unnatural.   Rousseau disagrees. Hobbes and Rousseau had this debate roughly 400 years ago. Rousseau's view prevailed. Rights flow from the natural right that everyone has a right to dictate their own destiny. Hence, they're not a human construct.   Hobbes? Was he the writer of Leviathon?   Yes.   Was the chaos and warfare of the middle ages caused by a lack of human rights? Or rather by overbearing monarchs?   Both. Overbearing monarchs infringed on human rights.   How does homosexuality promote peace and order? Greece, Rome - all the homosexual 'hotspots' throughout history have fallen.   Greece and Rome did not fall due to homosexuality. The rights of homosexuals to get married promotes peace and order, because it will please them thereby preventing civil unrest. Granting them this right does not infringe on the rights of others and is not a threat to public safety.
"	400 ages ago both caused chaos civil construct construct debate destiny dictate disagrees due fall fallen flow granting greece greece hence history hobbes hobbes homosexual homosexuality homosexuality homosexuals hotspots human human human human infringe infringed lack leviathon married middle monarchs monarchs natural order order overbearing overbearing peace peace prevailed preventing promote promotes public rights rights rights rights rights rights rome rome roughly rousseau rousseau rousseau safety threat unnatural unrest view warfare writer years yes	2	[]	[]
9	cwmdulais	"the video provided by Atlanta Esq   http://current.com/143jm4c   please give me your evidence, I'm always looking for new ways to observe things. and do you always have to try to insult people to prove a lost point? its saddening really.
"	atlanta esq evidence give insult lost observe people point prove provided really saddening things video ways	2	[]	[]
7	Kinda	"differences are  likely  to have been  parameters  likely  to  in a group of  90  volunteers  Just a quick glance at 'the most compelling evidence' shows it's nothing really that stable.  But atleast it shows they agree with me.  Gays are basically women with cocks.
"	90 agree atleast basically cocks compelling differences evidence gays glance group me parameters quick shows shows stable the volunteers women	1	[]	[]
9	cwmdulais	"ah, but still no evidence of your own,   ""Gays are basically women with cocks""  ever heard of the sacred band of Thebes?
"	ah band basically cocks evidence gays heard own sacred thebes women	2	[]	[]
10	Devamazing	"RETARD ALERT! EEERT! EEERT! EEERT! No, seriously, if your just that stupid then you need the dosage upped on your meds!   brother and sister or brother and father or brother and mother or sister and father or sister and mother or sister and sister or brother and brother or paedophile and young person or dead body and necrophile or a dog and a bestiality person.   well of coarse not, those are illegal, because of defects in child births, and animal cruelty laws. second, were not advocating that. third, we accept people who don't do things wrong, because  MANY  studies have proven that sexuality is proven before birth.  fourth, calling people names just shows how unexcepting you  RED NECKS  are. see, we can be just as cruel. You really need to read your little bible. doesn't teach you to accept, forgive thou neighbor ( even though the gays arent your neighbors, and never did anything to you )? Did your ""Christ"" not die for  ALL  of us?
"	accept accept advocating alert animal are arent bestiality bible birth births body brother brother brother brother brother calling child christ coarse cruel cruelty dead defects die dog dosage eeert eeert eeert father father forgive fourth gays illegal laws meds mother mother names necks necrophile neighbor neighbors no not paedophile people people person person proven proven read red retard second see seriously sexuality shows sister sister sister sister sister studies stupid teach that things third thou unexcepting upped us wrong young	2	[]	[]
7	Kinda	"A) I'm not Christian  B) I'm not White  C) I'm not from America.  Awwww did all your judgements crumble in one blow?
"	america awwww blow christian crumble judgements white	2	[]	[]
11	EnigmaticMan	"As an Englishman, I believe I have the authority to declare that the defenition of the word marriage is 'The state of being married', or as a noun 'An act of lawful romantic union between two persons'.
"	act an authority declare defenition englishman lawful marriage married noun persons romantic state the union word	2	[]	[]
12	aveskde	"Well the fact that it's wrong to be gay in the first place...  ...why would you want there to be marriage?   You're acting very gay right now.
"	acting fact gay gay marriage now place why wrong	2	[]	[]
6	TERMINATOR	"Rousseau disagrees. Hobbes and Rousseau had this debate roughly 400 years ago. Rousseau's view prevailed. Rights flow from the natural right that everyone has a right to dictate their own destiny. Hence, they're not a human construct.   I, then, must agree with Hobbes.   Yes.   I bought Leviathon awhile ago. Now I wish to read it. Tell me, in what writing came the debate betwixt Rousseau and Hobbes?   Both. Overbearing monarchs infringed on human rights.    Greece and Rome did not fall due to homosexuality. The rights of homosexuals to get married promotes peace and order, because it will please them thereby preventing civil unrest. Granting them this right does not infringe on the rights of others and is not a threat to public safety.   Homosexuality leads to diseases, as do other sexual perversions.
"	400 ago ago agree awhile betwixt both bought civil construct debate debate destiny dictate disagrees diseases due fall flow granting greece hence hobbes hobbes hobbes homosexuality homosexuality homosexuals human human infringe infringed it leads leviathon married me monarchs natural order overbearing peace perversions prevailed preventing promotes public read rights rights rights rights rome roughly rousseau rousseau rousseau rousseau safety sexual then threat unrest view writing years yes	1	[]	[]
5	AtlantaEsq	"Homosexuality leads to diseases, as do other sexual perversions.   As does ""straight"" sex or any other type of sexual you deem to be normal. Condoms prevent the spread of disease. STDs are just as prevalent amongst heterosexuals. You believe laws should be grounded in logic? OK...it's not logical to arbitrarily deny rights that you confer upon others.
"	arbitrarily condoms confer deem deny disease diseases grounded heterosexuals homosexuality it laws leads logic logical normal ok others perversions prevalent prevent rights sex sexual sexual spread stds straight type	2	[]	[]
6	TERMINATOR	"This leads back to my original argument: It is not logical to engage in intercourse for any purpose other than procreation.  However, seeing how nobody can comprehend this form of logic (I call it 'Vulcanian logic'), I shall have to think of another argument.  Here's an argument:  Religion  is  (I know that you'll disagree!) a religious rite.  Another argument:  Marriage is betwixt a man and a woman, can a homosexual marriage truly  be  a marriage?   Condoms prevent the spread of disease.   Only 27% of teenage females who engage in coitus do so with their partner wearing a condom.
"	27 argument argument argument argument back betwixt call coitus comprehend condom condoms disagree disease engage engage females form homosexual however intercourse leads logic logic logical man marriage marriage marriage original partner prevent procreation purpose religion religious rite spread teenage vulcanian wearing woman	1	[]	[]
5	AtlantaEsq	"From a functonal perspective, sex is designed for procreation to ensure the survival of a species. However, in contemporary society, sex is also a form of pleasure. A human being's mind is very complex capable of everything from philosophical thought to emotional depth beyond that of mere animals. Pleasure/happiness helps keep us sane. The same way fear helps keep people alive. Regardless whether your Vulcanian logic find emotions to be ""illogical,"" the point is they exist. Their presence is not accidental. The logic is we should pass laws that make society happy while not infringing on the rights of others. Not create laws that would make sense in a world that doesn't exist: an emotionless species with a population problem. However, the issue isn't about legalizing gay sex. The issue is gay  marriage.   Marriage  on the other hand is a legal contract between two people asking society to recognize them as a family unit conferred with certain rights (health administrative proxies, administration of estates, etc...) How consenting adults choose to have sex should have nothing to do with denying them rights. Furthermore, a law prohibiting gay marriage isn't grounded in logic rather religious dogma. Archaic laws grounded in religious dogma should not be dictating rights in a secular society.   Only 27% of teenage females who engage in coitus do so with their partner wearing a condom.   My ultimate point here is that claiming Homosexuality results in the spread of disease is irrelevant to the argument because so does heterosexuality when done without protection.
"	27 accidental administration administrative adults alive animals archaic argument being capable choose claiming coitus complex condom conferred consenting contemporary contract create denying depth designed dictating disease dogma dogma emotional emotionless emotions engage ensure estates etc exist exist family fear females find form functonal furthermore gay gay gay grounded grounded hand happiness happy health helps helps heterosexuality homosexuality however however human illogical infringing irrelevant issue issue law laws laws laws legal legalizing logic logic logic make make marriage marriage marriage mere mind others partner pass people people perspective philosophical pleasure pleasure point point population presence problem procreation prohibiting protection proxies recognize religious religious results rights rights rights rights sane secular sense sex sex sex sex society society society society species species spread survival teenage thought ultimate unit vulcanian wearing world	2	[]	[]
11	EnigmaticMan	"At this point it seems you are being obstinate and wilfully obtuse.   Prove that homosexuality is natural.   Define natural. Regardless, Human beings are not and should not be governed by what is deemed natural.   It shows future generations what the world looks (or rather, looked) like, primarily before the advent of the camera.   It is impossible for that to be the reason for paintings before the camera, as the artists would not have known what a camera is or that it would ever be created.   Hedonism is not logical.   Why not? Pleasure is entirely logical. Conversely, a life without pleasure is completely illogical. Sex is pleasurable, and a life without that fails to conform to the primary compulsion of life - procreation. Regardless, humans are not logical creatures. We have emotions, none of which serve any logical purpose. Our society makes sex a taboo, which is illogical considering our natural urge to mate.    How are 'human rights' pleasurable?   This is implied by the displeasure of having none.
"	advent artists beings camera camera camera completely compulsion conform conversely created creatures deemed define displeasure emotions fails future generations governed hedonism homosexuality human human humans illogical illogical implied impossible life life life like logical logical logical logical looked makes mate natural natural natural natural none not obstinate obtuse or paintings pleasurable pleasurable pleasure pleasure point primarily primary procreation prove purpose rather reason regardless regardless rights serve sex sex shows society taboo urge wilfully world	2	[]	[]
13	MKIced	"Humans are one of the only species to engage in sex for pleasure, as well as reproduction. And on top of this, we can reproduce without sex, which many couples resort to because they can't bear children. Therefore, marriage is not only for people intending to have children.
"	bear children children couples engage humans intending marriage people pleasure reproduce reproduction resort sex sex species therefore this top	2	[]	[]
10	Devamazing	"What exactly is love? Do you have a pet? If your pet was in the ""Vet"" and you couldn't visit them, give them friendship and comfort them in there time of need, then would you do anything you can so you could? If two people love each other, then ""The genitalia between""there""...legs shouldn't dictate with whom...""they"" can spend the rest of there life..."" with.
"	between comfort could dictate friendship genitalia give legs life love love need other people pet pet rest spend the them there they time vet visit whom with	2	[]	[]
12	aveskde	"There is one logical reason to engage in intercourse. Procreation. Homosexuality cannot result in impregnation and thus there is no logical reason to engage in homosexual behavior.   Good. You elucidated your premise for your argument. Now for the bad news: your premise is arbitrary and of no more objective value to the universe than selecting pleasure, greed, or love.  You should skip the logical pretence and simply state that you think procreation is important, because you have no logic backing you.  Oh, and bonus: gay people will be able to procreate in a few decades, using technology that converts skin cells into gametes.
"	arbitrary argument backing bad behavior bonus cells converts decades elucidated engage engage gametes gay good greed homosexual homosexuality important impregnation intercourse logic logical logical logical love news objective oh people pleasure premise premise pretence procreate procreation procreation reason reason result selecting simply skin skip state technology universe you	2	[]	[]
3	ricedaragh	"Maybe not, but there is an emotional reason to engage in homosexual behavior
"	behavior emotional engage homosexual not reason	2	[]	[]
6	TERMINATOR	"As I said, emotions are overrated.  Homosexuality breeds disease and moral corruption.
"	breeds corruption disease emotions homosexuality moral overrated said	1	[]	[]
3	ricedaragh	"How you rate emotion does not stop their effect.  Homosexuality does not breed any disease or moral corruption, explain how they do.
"	breed corruption disease do effect emotion explain homosexuality moral rate stop	2	[]	[]
6	TERMINATOR	"Perhaps my knowledge is out of date (decade or two, perhaps), but as I recall AIDS has it's origins in homosexuality.
"	aids date decade homosexuality knowledge origins perhaps recall two	1	[]	[]
14	zombee	"I have already explained to you that is it unsafe sex practices, not homosexuality itself, that causes this, and I used factual evidence from Africa to back it up. Why are you still using this argument?
"	africa argument back evidence explained factual homosexuality itself practices sex this unsafe up	2	[]	[]
3	ricedaragh	"Aids is thought to have its origin in primates via SIV. The first known case of Aids was only established in 1981-82, not sure which.
"	1981 82 aids aids case established origin primates siv thought which	2	[]	[]
9	cwmdulais	"and does sex not breed corruption in all forms, sex can breed jealousy and lust, which can lead to anger. and if emotion is overrated why are you here? if you think these thing illogical, then is it not illogical for you to be here trying to prove a flawed point? could you not be doing something more constructive? the logical path is not always the right one
"	anger breed breed constructive corruption emotion flawed forms here illogical illogical jealousy lead logical lust one overrated path point prove sex sex thing	2	[]	[]
15	casper3912	"Procreation is not the reason most people have sex most of the time, very rarely is it so. What is the logical reason when heterosexual couples use condoms?   Emotion and Logic are not distinct. Logic builds off of Emotion, our reasoning is basically preemptively applied Emotional evaluation. For example, as a young child we touch the red coils of a electric stove; we associate that experience with the emotional response and though our reasoning when we see something glowing we think that its likely hot by inductive generalization. With out emotion we would have nothing stopping us from touching the next red glowing thing we see and our hands would be very burnt. Emotionally, we don't like pain.   One of my oldest friends is gay; if he one day wants the legal rights granted by marriage; he should be able to have them even if the other consenting adult in the contract is male. Personally I wouldn't mind marriage being abolished, perhaps replaced with a contract that legally incorporates someone into your family, without the religious and sexual undertones of marriage. Marriage IS NOT a religious thing, its a legal thing; ifs its religious then government needs to stop recognizing marriage and view it as a private religious practice.
"	abolished adult applied associate basically builds burnt child coils condoms consenting contract contract couples day distinct electric emotion emotion emotion emotional emotional emotionally evaluation example experience family friends gay generalization glowing glowing government granted hands heterosexual hot ifs incorporates inductive legal legal legally logic logic logical male marriage marriage marriage marriage marriage mind oldest pain people personally practice preemptively private procreation rarely reason reason reasoning reasoning recognizing red red religious religious religious religious replaced response rights sex sexual so stop stopping stove thing thing thing time touch touching undertones view young	2	[]	[]
6	TERMINATOR	"What is the logical reason when heterosexual couples use condoms?    It is illogical to use condoms.   With out emotion we would have nothing stopping us from touching the next red glowing thing we see and our hands would be very burnt. Emotionally, we don't like pain.   Is it not logical to avoid physical injury?   Marriage IS NOT a religious thing   Prove it.   Does marriage have a religious origin?   ifs its religious then government needs to stop recognizing marriage and view it as a private religious practice.   Marriage has become to common an aspect of society to 'forget about' it.
"	about aspect avoid burnt common condoms condoms couples emotion emotionally forget glowing government hands heterosexual ifs illogical injury it it logical logical marriage marriage marriage marriage origin pain physical practice private prove reason recognizing red religious religious religious religious society stop stopping thing thing touching view	1	[]	[]
6	TERMINATOR	"Is this an emotional response or a logical response? Laws ought to be based on logic, and there is no logical reason to engage in homosexual behavior.
"	based behavior emotional engage homosexual laws logic logical logical reason response response	1	[]	[]
16	Mahollinder	"Hello, Terminator. The issue isn't about sex. It's about whether certain people should be allowed to marry. I've been reading some of your posts and it doesn't seem to be the case that you actually have a reason as to why homosexuals shouldn't be allowed to marry.   Prove it.   It's simple. You can get married without the religious ritual. But you can't get married without a state license. The ritual has historically acted as a rite of passage, but not the actual thing that makes you ""married"".   Does marriage have a religious origin?   No. Marriage has always been a state institution, always requiring the recognition of the state regardless of what ritual religious or secular is attached to it.
"	acted actual allowed allowed attached case hello historically homosexuals institution issue it it license makes marriage marriage married married married marry marry no origin passage people posts prove reading reason recognition religious religious religious requiring rite ritual ritual ritual secular sex simple state state state terminator thing	2	[]	[]
8	tallblondguy	"Does marriage have a religious origin?  No. Marriage has always been a state institution, always requiring the recognition of the state regardless of what ritual religious or secular is attached to it.   I don't have an information to back me up here, but I find this statement highly dubious. For one thing, in much of recent history (up until the last century or so) church and state have been identical in many countries. Certainly now marriage must require the recognition of the state, but you would really have to show me some info to prove it's always been that way. Anytime you use the word ""always"" you had better have some damned good data to back you up.
"	always anytime attached back back century church countries damned data dubious find good here highly history identical info information institution it marriage marriage marriage no origin prove recent recognition recognition religious religious require requiring ritual secular show so state state state state statement thing up up way word	1	[]	[]
16	Mahollinder	"I don't have an information to back me up here, but I find this statement highly dubious.   Do you know what they say about the male intuition? Neither do I. Nor do I know who ""they"" constitutes. But people have been getting married since before there were states - as the definition and requirements have changed over time - and before there were religions. Marriage as we describe it now is a civil contract and not a religious one. I'm right, somehow, either way.
"	back changed civil constitutes contract definition describe dubious find here highly information intuition male marriage married one people religions religious requirements right somehow statement states they time way	2	[]	[]
15	casper3912	"1. I want sex  2. sex makes babies  3. i do not want to make babies  4. using condoms stop babies from being made   ---------------  5. use a condom.   its logical. I can make one concerning homosexuality to.   Emotion gives us the premise: ""avoid injury"" It gives us the ability to reason the following:   1. Something causes injury(given by observation)  2. avoid injury(given by emotional evaluation, pain tells us when we are injured; usually)  --------------------  3. Avoid that something.  with out emotion, we would only have: something causes injury, a statement, and no reasoning would be possible concerning if we should avoid it. We do not have sex to procreate, we have sex because emotion tells us its desirable.   Refer to mahollinder's post to see how Marriage is not a religious thing, no reason to reinvent the wheel.   Marriage has become too common an aspect of society to ""forget about"" it, government could just stop recognizing it as a legal contract. Society would still have it, but with out what makes it legally worth while. Its only value would be the religious and social value it holds, which isn't much religiously and the social value is a sham for a lot of people as well(50% divorce rate).
"	50 ability about aspect avoid avoid avoid avoid babies babies babies common condom condoms contract desirable divorce emotion emotion emotion emotional evaluation following forget given given government have holds homosexuality injured injury injury injury injury it it it legal legally logical lot made mahollinder make make makes makes marriage marriage observation pain people post premise procreate rate reason reason reasoning recognizing refer reinvent religious religious religiously sex sex sex sex sham social social society society something statement stop stop tells tells thing to usually well wheel while worth	2	[]	[]
6	TERMINATOR	"its logical.   No, it's is not.  Your desire for sex is simply instinctual need to procreate.
"	desire instinctual logical no not procreate sex simply	1	[]	[]
16	Mahollinder	"No, it's is not.   Logic is just a way of systematizing or formalizing thought. You're somewhat abusing the term when you keep asserting that something isn't logical because it disagrees with your concept of what is right and/or appropriate.   Your desire for sex is simply instinctual need to procreate.   Not entirely true. In primates and monkeys, and some cetacea, sex is also used for mere pleasure, increasing the closeness of bonds and attaining resources or favors (I mean prostitution).
"	abusing and appropriate asserting attaining bonds cetacea closeness concept desire disagrees favors formalizing increasing instinctual logic logical mere monkeys no not or pleasure primates procreate prostitution resources sex sex simply systematizing term thought true	2	[]	[]
6	TERMINATOR	"You're somewhat abusing the term when you keep asserting that something isn't logical because it disagrees with your concept of what is right and/or appropriate.   I base my logic on Roddenberry's logic - or, rather Vulcanian logic.   in primates and some cetacea, sex is also used for mere pleasure, increasing the closeness of bonds and attaining resources or favors (I mean prostitution).   I read awhile back about a type of crab that engages in coitus for after a male defends a female.  P.S. I've always disliked the term 'sex'. Why is it that I am the only one who says 'coitus' in everyday conversation?
"	abusing and appropriate asserting attaining awhile back base bonds cetacea closeness coitus coitus concept conversation crab defends disagrees disliked engages everyday favors female increasing logic logic logic logical male mere or or pleasure primates prostitution read resources roddenberry sex sex term term type vulcanian	1	[]	[]
15	casper3912	"My desire for sex, whether its an instinctual need to procreate or not, primarily manifests itself emotionally. Its a statement, not a logical argument.   I can put them in standard form if you'll like. I just gave you a logical argument on why you should use condoms. I can do it for homosexuality.   1. A person should do what they enjoy, so long as it doesn't conflict with other people's justified rights.  2. A person would enjoy having sex with an available adult member of the same sex.  ---------------  3. A person should have gay sex.
"	adult argument argument condoms conflict desire emotionally enjoy enjoy form gave gay homosexuality instinctual justified like logical logical long manifests member not people person person person primarily procreate put rights sex sex sex sex standard statement	2	[]	[]
12	aveskde	"Is this an emotional response or a logical response? Laws ought to be based on logic, and there is no logical reason to engage in homosexual behavior.     Laws aren't based on logic. They are based on political compromise and/or majority opinion.  Further, moral values are not logically derived. There is no objective frame of reference to set as an axiom to base objective, logical morality upon. Therefore your statement about homosexual behaviour being illogical is erroneous.
"	and axiom base based based based behavior behaviour compromise derived emotional engage erroneous frame further homosexual homosexual illogical laws laws logic logic logical logical logical logically majority moral morality objective objective opinion or political reason reference response response set statement upon values	2	[]	[]
6	TERMINATOR	"Laws aren't based on logic.   Hence the use of the word 'ought'.   They are based on political compromise and/or majority opinion.   A majority of emotional people.   Further, moral values are not logically derived.   I did not use a moral argument.   Therefore your statement about homosexual behaviour being illogical is erroneous.   I did not use a moral argument. I used an argument based on the purpose of intercourse.
"	and argument argument argument based based based behaviour compromise derived emotional erroneous further homosexual illogical intercourse laws logic logically majority majority moral moral moral opinion or ought people political purpose statement values word	1	[]	[]
6	TERMINATOR	"Yes. I am being serious that there is no  logical  reason to engage in homosexuality.   And I do so loathe it when people respond in youtube videos. Write your own argument.
"	argument engage homosexuality loathe logical people reason respond videos write yes youtube	1	[]	[]
12	aveskde	"I did not use a moral argument.   Of course you did. You created a moral conclusion ""sex ought to only be for procreation, and marriage should only foster this"" and built logic around it.   I did not use a moral argument. I used an argument based on the purpose of intercourse.   The purpose of sex is only one of many subjective criteria with which you can build an argument. Addition criteria are pleasure, social bonding, equality, etc. People choose from these and then make a position to defend.
"	addition argument argument argument argument based bonding build built choose conclusion created criteria criteria defend did equality etc foster intercourse it logic make marriage moral moral moral people pleasure position procreation purpose purpose sex sex social subjective this	2	[]	[]
6	TERMINATOR	"Of course you did. You created a moral conclusion ""sex ought to only be for procreation, and marriage should only foster this"" and built logic around it.   I came to this conclusion via logic.
"	built conclusion conclusion created did foster it logic logic marriage moral procreation sex this	1	[]	[]
12	aveskde	"I came to this conclusion via logic.   No you didn't. Logic doesn't have an intrinsic opinion on what sex ought to be.  You used premises which are your moral values and used logic to justify them.
"	be conclusion didn intrinsic justify logic logic logic moral opinion premises sex them values	2	[]	[]
6	TERMINATOR	"Logic doesn't have an intrinsic opinion on what sex ought to be.   It was neither an opinion nor a supposition. It is not what sex 'ought' to be, but rather what it is.  Sex  is  an activity performed for the purpose of procreating the species.
"	activity be be intrinsic is logic opinion opinion ought performed procreating purpose sex sex sex species supposition	1	[]	[]
12	aveskde	"It was neither an opinion nor a supposition. It is not what sex 'ought' to be, but rather what it is.  Sex is an activity performed for the purpose of procreating the species.   Sex is an activity performed for pleasure.  Sex is an activity performed for social bonding.  Sex is an activity used to manipulate and display power over another.  Sex is an activity used for procreation.  Sex is an activity that releases tensions.  This is a non-comprehensive list of what sex is.  Marriage is a social contract.  Marriage is a means of supporting a family.  Marriage is a means of establishing or supporting a dynasty.  Marriage is the acquisition of property (the female).  Marriage is the dividing of resources and income.  Marriage is hoped to be a lifelong commitment.  Amongst other things.  Your choice of which of these premises to select, and base a ""logical"" conclusion upon is subjective. Your conclusion is erroneous anyway because marriage isn't only about procreation, and in fact only happenstance to procreation in a number of cases since procreation will occur out of wedlock.
"	acquisition activity activity activity activity activity activity another base be bonding cases choice commitment comprehensive conclusion conclusion contract display dividing dynasty erroneous establishing fact family female happenstance hoped income is is lifelong list logical manipulate marriage marriage marriage marriage marriage marriage marriage means means non number occur opinion ought performed performed performed pleasure power premises procreating procreation procreation procreation procreation property purpose releases resources select sex sex sex sex sex sex sex sex social social species subjective supporting supporting supposition tensions the things wedlock	2	[]	[]
6	TERMINATOR	"Emotions are illogical. Emotional logic is an oxymoron.
"	emotional emotions illogical logic oxymoron	1	[]	[]
6	TERMINATOR	"Thus, society is emotional.   Perhaps it is the duty of the lawmakers to sift through all this emotionality and provide some logic?
"	duty emotional emotionality lawmakers logic provide sift society thus	1	[]	[]
